timestamp,pulse_rate,blood_pressure_sys,resp_rate,pupil_diameter_left,pupil_diameter_right,fixation_duration,blink_rate,workload_intensity,gaze_x,gaze_y,alpha_power,theta_power,alpha_theta_ratio,skin_conductance
2025-01-01 08:00:00,94.62427153926583,129.43993496543297,18.49295511740965,5.757677022362891,4.961850466537717,184.06813617773108,10.01281321763213,90.10917498655738,423.62767433237565,360.784562318962,12.108567913179073,21.811298834471074,0.5551511629395686,12.35728608714559
2025-01-01 08:00:15,82.94639421462493,138.13285897325298,18.266818173525834,5.5384914335292885,5.33552751643537,181.82437387484225,7.94612491269714,90.98041807431609,447.6912621067716,344.50438623945115,14.112560214703677,26.686748261549692,0.5288227728755203,13.743971334434164
2025-01-01 08:00:30,89.19688663497148,139.17160052449535,16.447556875030433,5.807312444836827,6.006154163766918,169.57228218667933,8.720730053107408,79.75936195223976,400.7786984503473,331.66891380588936,10.715351664014682,29.36623299397187,0.364886829925182,12.85316612723819
2025-01-01 08:00:45,86.8731526724329,139.26013157440556,17.695478781609634,5.194329012586793,5.521515216940227,164.0576647998705,8.62780392584755,81.01432116787659,449.9111284061459,380.1894547441299,10.729377446870089,25.880358605974354,0.41457607331581814,17.643924475588662
2025-01-01 08:01:00,90.4892526772095,138.85196889565316,16.772888979883238,5.724987349595379,5.530344590363,218.54047227329625,9.305187036024396,77.81575108284622,475.3214413458288,317.1426187096884,10.851728983934144,26.342331695866292,0.41195020658087855,12.789290665131201
2025-01-01 08:01:15,92.60852670810608,138.32030622077727,21.518419755810623,5.529615716975726,5.991169300593981,167.68705913925757,10.756875240814749,81.85929559470082,465.0073064348085,298.26210047444636,13.107434299311464,26.28831346511905,0.4986030890381467,12.79682625849079
2025-01-01 08:01:30,91.42063584173349,132.28022820360025,18.9965548820759,5.542042085015882,5.54788683739895,182.4324579608537,10.036032196336267,91.73608192382758,487.36559837365087,354.6344853828125,10.950887612076796,22.747416300783957,0.48141237085019584,15.205036895194564
2025-01-01 08:01:45,91.3165907670066,128.6837308524184,19.309468190418347,5.844107060860644,5.187070057991583,185.2679629197635,8.171478656506068,85.71951224701394,443.11189964571065,319.91308134827153,14.036381344826712,24.12868732067229,0.5817300028916624,13.749682890636253
2025-01-01 08:02:00,82.64287588032109,128.3812660324088,18.501660293920057,5.540009369312425,5.958101058490695,189.7210473947017,10.46026801727476,95.42517186002115,435.19305753865785,389.5085453905408,11.163387219983582,25.3927439878013,0.43962902258009157,13.919436473511706
2025-01-01 08:02:15,94.28855083862817,136.1388708748219,19.811092887102426,5.716931372568087,5.377651023035822,199.85423493527287,9.495712726242841,87.03884359628965,483.33550274113566,331.0020995453596,12.738951695194919,27.12559060690597,0.4696285467034837,12.331943950270544
2025-01-01 08:02:30,86.19112715427022,141.73004236079575,19.201552124388865,5.100580560131235,5.114229282524208,178.00841184622843,11.059460741869238,82.80487601781799,469.7800869633766,333.61869432088355,11.813332747986912,28.943616943868548,0.40814984426089373,11.382977123535902
2025-01-01 08:02:45,86.14289465756563,136.63198414643753,21.032195050834527,5.644637849359219,5.6020978758793145,205.86205924609052,9.534999785554026,78.0806318338235,486.2104141567118,361.0052069971532,12.29872693212959,25.209837650548625,0.4878542695360016,12.433755957818034
2025-01-01 08:03:00,85.50129951646124,133.69753042092447,18.50666959100929,5.857041140809687,5.268834603600227,169.4228532484841,10.15770923600952,85.87597088433476,454.8827785187792,350.3268917585796,15.086246859702651,24.61318187036478,0.6129336279705906,10.715289707935943
2025-01-01 08:03:15,93.73215749775642,137.81417357955544,19.938603938152742,5.458863922395832,5.8116182391917475,168.35818246283517,9.423593231990443,81.4128733183903,468.32901640883586,334.98897148702997,11.216611055775177,27.52246849416017,0.40754378765680715,13.373946917557477
2025-01-01 08:03:30,87.91564075095505,137.23400095409022,20.845833598489268,5.955069714869831,5.1455119987567395,185.0955677568522,8.983602377648268,87.70967334948892,473.57430224018884,352.96253689961185,12.485463023407286,21.794380482863286,0.5728753351454283,12.794454547316146
2025-01-01 08:03:45,93.83227950082039,142.74311567009335,19.54501115111423,4.787341913522946,5.429126566365422,197.01997824780827,9.889475435524869,67.18494898882186,427.0513317792453,378.3134533581608,13.470705402267546,26.166757326980765,0.5148022444637337,14.136832766944602
2025-01-01 08:04:00,86.41972923895712,132.6210105816303,17.892913059165092,5.635624625837029,5.610831269099352,183.88554302665807,9.739382990102493,80.32192471094243,475.80028753892014,347.48791642821845,10.989934339806279,29.041541308010284,0.378421180310255,12.737282147898567
2025-01-01 08:04:15,88.97089784984043,131.27018985170528,17.351088825254205,5.311074622114841,5.399088321467442,162.25231082811442,9.899887776514985,92.4810884357131,474.44048332401684,321.0876227151296,12.034683312977059,27.073483939985174,0.4445191959651296,13.003189397550077
2025-01-01 08:04:30,91.86773412029787,141.1015763129539,20.122941994004602,5.287974095456153,4.864557609936612,192.84009370131847,10.759251551725317,83.90872626598181,427.775764552984,358.11051468682894,12.263902805704634,20.574135733342683,0.5960834984591654,14.455717943614937
2025-01-01 08:04:45,92.52865091221585,136.2105466601407,21.1807565394199,5.430725203717676,5.203752992155583,169.70793985781614,8.552421027966513,87.72852050713817,441.4906824336047,358.8275916372511,12.909305287887305,24.444431655678084,0.5281082198893613,14.99355415388884
2025-01-01 08:05:00,95.74250866222457,134.6038476401892,20.031667471987983,5.567142085239082,5.531853240909906,189.39341525807902,11.61008966070203,87.35463563042211,462.2167025963025,319.8115782471713,11.360257863209942,27.277474387781776,0.4164702971290652,14.241273273445056
2025-01-01 08:05:15,86.36363658044237,141.94518906072156,17.617272126748194,5.6481792180504495,5.882640617362721,188.31973613692998,9.24468196658463,67.37568825324554,436.41306380577896,284.11704287720596,12.796211902603316,27.553371008605335,0.46441547564567925,14.034658474657768
2025-01-01 08:05:30,90.04617959585282,129.86158250113292,18.920356178404464,5.505612160034825,5.66932072432907,179.87116308414986,10.803658389519065,73.55795092273861,465.3876638141297,326.3749008563405,14.606181151188437,28.387435697808453,0.5145297837633166,13.436285602496037
2025-01-01 08:05:45,89.16022406111347,139.70468147291908,18.514506744069163,5.182691232197969,5.312489214768096,163.1857047455826,9.1167694633884,92.28961229014193,453.8130027282005,354.2326222948132,13.699135716837713,25.883612329681828,0.5292590362717007,13.445699484701956
2025-01-01 08:06:00,89.23979182852051,137.0303746880313,19.80560570372959,5.640541776906334,5.5342466066473275,156.8974423504287,8.16712420467971,73.16006776704852,434.10351863063465,383.7189162066928,10.587845280029622,23.847191790302357,0.44398708968052375,13.201247443293772
2025-01-01 08:06:15,86.95089605685297,134.18140444499682,19.394567089032137,5.327693019962491,4.728605736288659,207.09004925556565,9.128637761729188,69.64864930408201,457.4656457903742,364.26520252323957,12.54506304516878,26.295330119990762,0.47708330672873056,13.54097896495416
2025-01-01 08:06:30,86.13014969659625,138.4909420221112,19.46473106884288,5.627033347377608,5.026738563781486,193.3609942687467,8.838052460263832,80.2077702497548,483.4012597609573,374.83359414995135,15.093183561499902,23.182549381650066,0.6510579709342396,13.167056239960067
2025-01-01 08:06:45,92.89023274889394,134.0441207681453,21.031047995060895,5.643154743297875,5.565752391902139,172.80848440551236,10.8071164960712,91.06914795945161,410.33971335682935,329.3003494809322,12.499146269922447,26.139760617987804,0.4781660571643219,12.589552040427273
2025-01-01 08:07:00,92.87943643477128,139.42359192401187,18.774766456438485,5.582192469236956,5.054270279744012,182.16242099994057,11.22122209316886,90.9122626448816,459.3224942648362,360.5007348251484,9.822271197923731,25.221791712295325,0.3894359016982719,13.759913719903826
2025-01-01 08:07:15,93.21058233514562,136.2728669072467,19.186552285628586,5.211290320506368,4.9297208387278895,193.71239919494866,9.22245775742108,86.32927052308965,476.71623002418653,335.75057121177275,12.706797061791265,26.015772081725714,0.488426675244319,14.353929919400494
2025-01-01 08:07:30,90.90143925684545,136.5861504903648,19.99892732104025,5.684900702492731,5.336302921894939,172.7621802972006,9.319475743239849,77.98148492981029,466.6071678598705,384.0983173059201,12.035418400074727,25.557044787595792,0.4709237120371665,13.175972680306142
2025-01-01 08:07:45,85.92594175223671,133.36806678727442,21.653131038147052,5.563078889545554,4.939101757698559,172.40164406528697,10.487850446637276,80.08213948552202,411.03405550715377,349.7586515214586,14.144805821441224,25.168032755813364,0.5620147573184491,13.534296173664341
2025-01-01 08:08:00,86.01332292367586,127.13775071557279,19.78202329741384,5.87940660294837,5.461019663517417,171.99112815096956,10.099784807466754,86.27611588577903,385.13192832345334,336.72690287409733,10.359185238143743,22.17401046891338,0.46717688947909053,12.91770155503293
2025-01-01 08:08:15,85.02862070787614,133.30722912972365,19.769750155272156,6.139014205578048,4.529977914469291,195.3387635288561,11.04077786530773,87.77736791944236,438.0625416410589,339.32610770378216,10.45824965955512,21.818302402974915,0.4793337935461534,10.804079949716327
2025-01-01 08:08:30,86.82244065700404,132.23797896959135,18.164566763683634,4.861638524580604,5.70150863981597,177.26409604582068,9.099440464710158,81.2082863863607,488.45269537469,345.7626310332887,9.867094621954806,21.385723601827962,0.4613869890804821,16.725075635060424
2025-01-01 08:08:45,87.36981681715515,139.48745952034216,16.94280632157074,5.989713302471106,4.963550264682102,184.1755005115184,7.159935050922575,85.02258315536767,448.8309530852228,346.50365581089153,12.171775472981423,26.359303539007705,0.46176392539996636,12.991997636496109
2025-01-01 08:09:00,90.61421139048532,136.91604464640935,18.600202799390978,5.987968328210216,4.638484155371089,130.45154154004314,9.950847876968092,95.65788419900228,471.5627458753212,358.61671932086034,13.046301577862138,24.063886180476267,0.542152729613847,12.721355294425235
2025-01-01 08:09:15,86.74102947201412,131.92820754996845,17.545325896029883,5.529087185745424,5.626770684632276,189.80849600879958,10.335630429711053,84.32374429091774,468.26852834686287,373.3975976326325,12.310984062993574,26.932236695755396,0.4571096044515985,13.988866067587832
2025-01-01 08:09:30,84.66739766595659,139.59998119023302,19.805849672546792,5.112202062074552,5.77571293792051,170.97472850003592,8.594155986247188,86.54786647940624,465.8205369299541,321.73208240052367,9.370807542168626,28.20005638622097,0.3322974753606295,12.878857333562186
2025-01-01 08:09:45,86.02821608384626,138.7467378901198,17.163546455346008,5.451137274956535,5.989866678252531,173.0726066132682,9.199448892247634,79.73100419474414,503.7059974321634,335.03549413454635,12.924735969699533,25.651917871411214,0.5038506685733628,12.97798082736116
2025-01-01 08:10:00,101.92889425080627,133.69639117254565,19.962875025043505,5.755501251185053,4.933121253506756,190.154810716799,9.438189987792038,74.39410225711738,476.0317340144245,363.2273822727546,13.86917778281091,23.673456842465242,0.585853509907877,12.53288050358788
2025-01-01 08:10:15,91.07446574768717,132.26991639829777,19.36806269950267,5.48328027793601,6.145903274486263,194.67643459759307,11.098396443973312,80.72155503854407,424.71415746592663,362.8752600257331,14.51225345705112,31.831600554000406,0.4559071238793648,13.820901305356465
2025-01-01 08:10:30,89.21708998582015,125.28215371175166,19.83425539198605,5.660700291051924,5.3048971116943555,181.22342038103002,8.653527655775425,90.85934009269181,454.0836436178056,376.84940742220255,12.879421403930111,25.209873541367212,0.5108879813615923,11.896125069803658
2025-01-01 08:10:45,93.2493647216183,129.97186918088352,19.88016851888261,5.8544251853336045,5.53022634920957,188.04008342898317,11.047923661219984,90.3978618209083,452.86344212424524,356.2512561345378,10.736389873542509,32.61539572463665,0.32918165286685686,10.707123423737299
2025-01-01 08:11:00,87.56667539010178,130.0226427421494,18.842644449464096,5.267701409589653,5.276676187603907,156.4894544228986,11.254304169869307,85.87049585229903,484.4265191646011,403.12786851459316,12.711460054552159,26.42860526619665,0.4809735484153859,15.310806139833812
2025-01-01 08:11:15,89.38557950346303,130.34322673271666,18.989989297816766,5.218073526063698,4.838326190786124,181.74913165990773,10.971340179120405,90.38053694267371,469.1858215922121,347.74735826344255,8.815526132799018,21.64432301442536,0.4072904533407539,12.467700101949026
2025-01-01 08:11:30,83.35535770721226,134.35055234792253,20.433412398209626,5.482257688730128,5.9065187628575915,193.13322864165372,11.127341160094218,106.24276854593887,435.98585446660553,374.85635756625106,13.408985142194929,32.09812293151201,0.4177498220318296,11.807257071607694
2025-01-01 08:11:45,90.0952638508735,137.1711655952447,20.43806721016082,5.930319303002899,5.622295255378219,159.8641565803885,9.792539377651494,87.66638724131698,430.5476937308287,371.04280644680114,12.321332469845645,25.30942313521153,0.4868278666021309,14.255148597728112
